dest_id,address,geoRef.lat,geoRef.lng
1300,"Bosques de La Sierra 320, Bosques del Valle 5o Sector, 66250 San Pedro Garza García, N.L., México",25.59599901,-100.245581
1301,"Bosques de La Sierra 320, Bosques del Valle 5o Sector, 66250 San Pedro Garza García, N.L., México",25.59599901,-100.245581
1304,"Bosques de La Sierra 321, Bosques del Valle 5o Sector, 66250 San Pedro Garza García, N.L., Mexico",25.5960121,-100.2573841
1306,"Bosques de La Sierra 329, Bosques del Valle 5o Sector, 66250 San Pedro Garza García, N.L.",25.596049,-100.246549
1307,"Bosques de La Sierra 329, Bosques del Valle 5o Sector, 66250 San Pedro Garza García, N.L.",25.59605,-100.246753
1308,"Bosques de La Sierra 806, Bosques del Valle 5o Sector, 66250 San Pedro Garza García, N.L., México",25.59608005,-100.2689842
1309,"Bosques de La Silla 2221, Bosques de La Pastora 2o Sector, Guadalupe, N.L., México",25.5961004,-100.2458745
1310,"Bosques de La Silla 2227, Bosques de La Pastora 2o Sector, Guadalupe, Nuevo León",25.5961626,-100.2460358
1311,"Bosques de La Silla 2249, Bosques de La Pastora 2o Sector, Guadalupe, N.L.",25.59619542,-100.2608835
1312,"Bosques de la Silla 2249, Bosques de la Pastora, Guadalupe, Nuevo Leon/ skittles",25.59619616,-100.250946
1313,"bosques de la silla 2257,Bosques de la Pastora,Guadalupe,Nuevo León,México",25.59626238,-100.269411
1314,"bosques de la silla 2501-22,Bosques de la Pastora,Guadalupe,Nuevo León,México",25.5962625,-100.2694112
1315,"Bosques de La Silla 2501, Bosques de La Pastora 2o Sector, Guadalupe, N.L., México",25.59626254,-100.2694112
1316,"Bosques de las cumbres 2do sector, monterrey nl",25.5963924,-100.2624138
1317,"Bosques de Las Cumbres, 64619 Monterrey, N.L.",25.5964308,-100.2591734
1318,"bosques de linda vista 932,Bosques de Lindavista,San Nicolás de los Garza,Nuevo León,México",25.59657852,-100.2514827
1319,"Bosques de Los Alamos 406, Bosques de Anáhuac, 66463 San Nicolás de los Garza, N.L.",25.5965786,-100.2514828
1320,"Bosques de Los Alamos 412, Bosques de Anáhuac, 66463 San Nicolás de los Garza, N.L.",25.596579,-100.251483
1321,"Bosques de Los Alamos 412, Bosques de Anáhuac, San Nicolás de los Garza, Nuevo Leon",25.596591,-100.2502
1322,"Bosques de Los Alamos 415, Bosques de Anáhuac, San Nicolás de los Garza, N.L., México",25.5966266,-100.2504041
1323,"Bosques de Los Alpes 205, Bosques del Valle 2o Sector, 66250 San Pedro Garza García, N.L., México",25.596752,-100.269648
1324,"Bosques de Los Alpes 211, Bosques del Valle 2o Sector, San Pedro Garza García, Nuevo León",25.59675222,-100.2696481
1325,"Bosques de Los Alpes 213, Bosques del Valle 2o Sector, 66250 San Pedro Garza García, N.L.",25.59675222,-100.2696481
1326,"Bosques de los alpes, Colonia bosques del valle 206 San Pedro",25.59675239,-100.2696482
1327,"BOSQUES DE LOS AMATES 104, BOSQUE DE SAN MIGUEL, APODACA",25.5968,-100.26719
1328,"Bosques de Los Fresnos 2200, Bosques de La Pastora 1er Sector, 67176 Guadalupe, N.L., México, Guadalupe",25.5968067,-100.2671969
1329,"Bosques de Los Fresnos 2222, Bosques de La Pastora 1er Sector, 67176 Guadalupe, N.L.",25.596822,-100.249805
1330,"Bosques de Los Fresnos 2310, Bosques de La Pastora 3ER Sector, Guadalupe, N.L.",25.59682375,-100.2645363
1332,"Bosques de Los Fresnos 2318, Bosques de La Pastora 3ER Sector, Guadalupe, N.L., México",25.59704508,-100.2624961
1335,"Bosques de Los Fresnos 2326, Bosques de La Pastora 3ER Sector, Guadalupe, N.L.",25.59716556,-100.2510651
1336,"Bosques de Los Fresnos 2333, Bosques de La Pastora 3ER Sector, Guadalupe, N.L.",25.5971796,-100.2578781
1337,"Bosques de Los Fresnos 2347, Bosques de La Pastora 3ER Sector, Guadalupe, N.L.",25.5973024,-100.2672913
1338,"Bosques de los mezquites 102
Bodques de valle alto
64989 Monterrey NL
México",25.59730405,-100.2703914
1339,"Bosques de los Nogales 2601, Bosques de La Pastora 3ER Sector, Guadalupe, Nuevo Leon",25.59730405,-100.2703914
1340,"bosques de Los Olmos 402, Bosques del valle alto, Monterrey",25.5973041,-100.2703916
1341,"Bosques de los pinos 220, Bosques del valle, san San Pedro",25.5973341,-100.2649198
1342,"Bosques de Los Pirineos 205, Bosques del Valle 2o Sector, 66250 San Pedro Garza García, N.L.",25.59734382,-100.2518535
1343,"Bosques de Los Pirineos 206, Bosques del Valle 2o Sector, 66250 San Pedro Garza García, N.L., México",25.59734382,-100.2518535
1344,"Bosques de Los Pirineos 213, Bosques del Valle 2o Sector, 66250 San Pedro Garza García, N.L., Mexico",25.5973571,-100.2498419
1345,"Bosques de Los Pirineos 213, Bosques del Valle 2o Sector, 66250 San Pedro Garza García, N.L., México, San Pedro Garza García",25.5974002,-100.26833
1346,"Bosques de Los Pirineos 213, Bosques del Valle 2o Sector, 66250 San Pedro Garza García, N.L., México, San Pedro Garza García",25.5974135,-100.255994
1347,"Bosques de Los Pirineos 306, Bosques del Valle 3ER Sector, 66250 San Pedro Garza García, N.L., Mexico",25.597427,-100.258923
1348,"Bosques de Los Pirineos 306, Bosques del Valle 3ER Sector, 66250 San Pedro Garza García, N.L., Mexico",25.5974278,-100.2518059
1349,"Bosques de Los Pirineos 502, Bosques del Valle 2o Sector, 66250 San Pedro Garza García, N.L.",25.5974278,-100.2518059
1350,"Bosques de Los Pirineos 502, Bosques del Valle 2o Sector, 66250 San Pedro Garza García, N.L.",25.597432,-100.2633862
1351,"Bosques de Los Pirineos 502, Bosques del Valle 3ER Sector, San Pedro Garza García, Nuevo Leon",25.59743212,-100.2672778
1352,"Bosques de los sauces 638, colonia bosques del poniente, santa catarina nl",25.59743212,-100.2672778
1353,"Bosques de Nogales 253, Bosque de San Miguel, Apodaca, N.L.",25.59750452,-100.2590386
1354,"Bosques de Nórdicos 304, Bosques del Valle 5o Sector, San Pedro Garza García, Nuevo Leon",25.59750482,-100.2590389
1355,"Bosques de Nórdicos 332, Bosques del Valle 5o Sector, 66250 San Pedro Garza García, N.L.",25.59750499,-100.2590391
1356,"Bosques de Nórdicos 332, Bosques del Valle 5o Sector, San Pedro Garza García, N.L.",25.5975203,-100.2595616
1357,"Bosques de Nórdicos 334, Bosques del Valle 5o Sector, 66250 San Pedro Garza García, N.L.",25.597553,-100.257451
1358,"Bosques de Nórdicos 337, Bosques del Valle 5o Sector, 66250 San Pedro Garza García, N.L., México",25.5975547,-100.2698932
1359,"Bosques de Nórdicos 337, Bosques del Valle 5o Sector, 66250 San Pedro Garza García, N.L., México",25.59757075,-100.2634129
1360,"Bosques de Noruega 810, Bosques del Valle 5o Sector, San Pedro Garza García, Nuevo Leon",25.5975795,-100.2579315
1361,"Bosques de Noruega 822, Bosques del Valle 5o Sector, San Pedro Garza García, Nuevo Leon",25.597618,-100.251535
1362,"Bosques de Noruega 832, Bosques del Valle 5o Sector, 66250 San Pedro Garza García, Nuevo León, México",25.5976552,-100.2573601
1363,"Bosques de Noruega 838, Bosques del Valle 5o Sector, 66250 San Pedro Garza García, N.L.",25.5977562,-100.2685506
1364,"Bosques de Olmos 17, Villas del Valle, 66288 San Pedro Garza García, N.L., Mexico",25.59775625,-100.2685506
1365,"Bosques de Olmos 17, Villas del Valle, San Pedro Garza García, Nuevo Leon",25.59775625,-100.2685506
1366,"Bosques de Olmos 19, Bosques del Valle Ampliación 5o Sector, San Pedro Garza García, Nuevo León",25.59778105,-100.2685298
1367,"Bosques de Olmos 2, Villas del Valle, 66288 San Pedro Garza García, N.L., México, San Pedro Garza García",25.59778361,-100.2498644
1368,"Bosques de Olmos 214, Bosque de San Miguel, Apodaca, N.L.",25.5978119,-100.2592674
1369,"Bosques de Olmos 26, Villas del Valle, 66288 San Pedro Garza García, N.L., México",25.5978564,-100.2496996
1370,"Bosques de Olmos 26, Villas del Valle, San Pedro Garza García, N.L.",25.5978592,-100.2580263
1371,"Bosques de Olmos 5, Bosques del Valle Ampliación 5o Sector, 66288 San Pedro Garza García, N.L., México, San Pedro Garza García",25.59791786,-100.2707984
1372,"Bosques de Olmos 9, Villas del Valle, San Pedro Garza García, N.L.",25.59791786,-100.2707984
1373,"Bosques de Palmas 512-443, 66362 Santa Catarina, N.L.",25.59791787,-100.2707984
1374,"Bosques de pinos 148 B, bosques de satelite, monterrey nl",25.59791802,-100.2707986
1375,"Bosques de Pinos 635, Bosques del Poniente, Santa Catarina, Nuevo Leon",25.5979599,-100.2671141
1376,"Bosques de Pirineos 401, Bosques Del Valle, 66250 San Pedro Garza García, N.L., México",25.5979599,-100.2671141
1377,"Bosques de Pirineos 406, Bosques del Valle 3ER Sector, 66250 San Pedro Garza García, N.L.",25.5979914,-100.2619088
1378,"Bosques de Pirineos 409, Bosques del Valle 3ER Sector, 66250 San Pedro Garza García, N.L., México",25.598011,-100.267016
1379,"Bosques de Pirineos 420, Bosques del Valle 3ER Sector, San Pedro Garza García, Nuevo Leon",25.5980944,-100.2676492
1380,"Bosques de Pirineos 421, Bosques del Valle 3ER Sector, 66250 San Pedro Garza García, N.L., México, San Pedro Garza García",25.598167,-100.2676951
1381,"Bosques de Pirineos 426, Bosques del Valle 3ER Sector, 66250 San Pedro Garza García, N.L., México, San Pedro Garza García",25.5981714,-100.2673025
1382,"Bosques de Pirineos 433, Bosques del Valle 3ER Sector, San Pedro Garza García, Nuevo Leon",25.5981781,-100.2672887
1383,"Bosques de Pirineos 433, Bosques del Valle 3ER Sector, San Pedro Garza García, Nuevo Leon",25.5981781,-100.2672887
1384,"Bosques de Pirineos 502, Bosques del Valle 3ER Sector, San Pedro Garza García, Nuevo Leon",25.5981843,-100.2499929
1385,"Bosques de Pirineos 508, Bosques del Valle 3ER Sector, San Pedro Garza García, Nuevo Leon",25.59823127,-100.2626675
1386,"Bosques de Pirineos 520, Bosques del Valle 3ER Sector, San Pedro Garza García, N.L. Dpto 3",25.598248,-100.267708
1387,"Bosques de Primavera 222, Cima del Bosque, Nuevo Leon",25.59827979,-100.2680374
1388,"Bosques de prinieos, 433, bosques del valle, 3er sector, san pedro garza garcia",25.5982799,-100.2680375
1389,"Bosques de Puebla 305, Bosques del Valle 4to Sector, 66250 San Pedro Garza García, N.L., México, San Pedro Garza García",25.5983107,-100.2490436
1390,"Bosques de Puebla 306, Bosques del Valle 4to Sector, San Pedro Garza García, N.L.",25.59834057,-100.2661344
1391,"Bosques de Puebla 310, Bosques del Valle 4to Sector, 66250 San Pedro Garza García, N.L.",25.5984155,-100.2677191
1392,"Bosques de Puebla 310, Bosques del Valle 4to Sector, 66250 San Pedro Garza García, N.L., México, San Pedro Garza García",25.5984352,-100.2689182
1393,"Bosques de Puebla 310, Bosques del Valle 4to Sector, 66250 San Pedro Garza García, N.L., México, San Pedro Garza García",25.59865277,-100.2671618
1394,"Bosques de Puebla 318, Bosques del Valle 4to Sector, 66250 San Pedro Garza García, N.L.",25.598718,-100.248449
1395,"Bosques de Puebla 322, Bosques del Valle 4to Sector, San Pedro Garza García, Nuevo Leon",25.59872837,-100.2550393
1396,"Bosques de Puebla 326, Bosques del Valle 4to Sector, San Pedro Garza García, Nuevo Leon ",25.59874151,-100.2627947
1397,"Bosques de Puebla 337, Bosques del Valle 4to Sector, San Pedro Garza García, Nuevo Leon",25.59874151,-100.2610647
1398,"Bosques de Puebla 353, Bosques del valle,San Pedro",25.598776,-100.2486848
1399,"Bosques de Sabinos 141, Bosque de San Miguel, Apodaca, N.L.",25.59877614,-100.2486848
1400,"Bosques de Saigan 190, Jerónimo Siller, 66250 San Pedro Garza García, N.L.",25.59883248,-100.2489582
1401,"Bosques de Saigan 206, Bosques del Valle 5o Sector, 66250 San Pedro Garza García, N.L.",25.5988545,-100.2552405
1402,"bosques de saigon,Bosques del Valle,San Pedro Garza García,Nuevo León,México",25.5988545,-100.2552405
1403,"Bosques de Satélite 127, Bosques de Satélite, 64979 Monterrey, N.L., México",25.5988989,-100.2662311
1404,"Bosques de Satélite 155, Bosques de Satélite, 64979 Monterrey, N.L.",25.5989202,-100.2694199
1405,"Bosques de Satélite 171, Bosques de Satélite, Monterrey, N.L., México",25.5989269,-100.2681076
1406,"Bosques de Satélite 171, Bosques de Satélite, Monterrey, Nuevo Leon",25.59906504,-100.2548386
1407,"Bosques de Sauces 638, Bosques del Poniente, Santa Catarina, Nuevo Leon",25.59909134,-100.2553412
1408,"Bosques de Sauces 664, Bosques del Poniente, 66362 Santa Catarina, N.L.",25.59909151,-100.2553413
1409,"Bosques de Sauces 664, Bosques del Poniente, 66362 Santa Catarina, N.L.",25.5991035,-100.2547917
1410,"Bosques de Siberia 204, Bosques del Valle 1er Sector, 66250 San Pedro Garza García, N.L., Mexico, San Pedro Garza García",25.5992465,-100.2624068
1411,"Bosques de Siberia 216, Bosques del Valle 2o Sector, 66250 San Pedro Garza García, N.L., Mexico",25.5993415,-100.2635287
1412,"Bosques de Siberia 225, Bosques del Valle 1er Sector, 66250 San Pedro Garza García, N.L., México, San Pedro Garza García",25.59943892,-100.2609867
1413,"Bosques de Tahiti 521, Bosques del Valle 3ER Sector, San Pedro Garza García, N.L.",25.59950498,-100.2553264
1414,"Bosques de Tahiti 524, Bosques del Valle 3ER Sector, 66250 San Pedro Garza García, N.L., México, San Pedro Garza García",25.59950514,-100.2553266
1415,"Bosques de Tahiti 525, Bosques del Valle 3ER Sector, San Pedro Garza García, N.L.",25.59960265,-100.2662708
1416,"Bosques de Tahiti 526, Bosques del Valle 3ER Sector, San Pedro Garza García, Nuevo Leon",25.59960687,-100.2642015
1417,"Bosques de Tehuantepec 312, Bosques del Valle 2o Sector, San Pedro Garza García, Nuevo Leon",25.59966449,-100.2713116
1418,"Bosques de Tehuantepec 312, Bosques del Valle 2o Sector, San Pedro Garza García, Nuevo Leon",25.5997217,-100.2624188
1419,"Bosques de Tehuantepec 313, Bosques del Valle 2o Sector, 66250 San Pedro Garza García, N.L.",25.59981589,-100.2495101
1420,"Bosques de Toluca 317, Bosques del Valle 2o Sector, 66250 San Pedro Garza García, N.L.",25.5999512,-100.2555326
1421,"Bosques de Viena 750, Bosques del Valle 5o Sector, 66250 San Pedro Garza García, N.L.",25.6000167,-100.2555764
1422,"Bosques de Vistancia 2622, Hacienda del Sol, García, Nuevo Leon",25.6000301,-100.2639778
1423,"Bosques de Vistancia, Sierra de la Silla, Villas La Rioja, Monterrey, N.L.",25.60024472,-100.2608848
1424,"Bosques de Vistancia, Sierra de la Silla, Villas La Rioja, Monterrey, Nuevo Leon",25.60026135,-100.25983
1425,"Bosques del Alamo 306, Bosques del Valle 1er Sector, San Pedro Garza García, N.L.",25.6002687,-100.2599468
1426,"Bosques del Alamo 306, Bosques del Valle 1er Sector, San Pedro Garza García, N.L.",25.60027587,-100.2596382
1427,"Bosques del Canadá 628, Bosques de Anáhuac, 66463 San Nicolás de los Garza, N.L.",25.60029461,-100.2567891
1428,"Bosques del Canadá 656, Jardines de Anahuac 2do Sector, San Nicolás de los Garza, Nuevo Leon",25.6003317,-100.2635078
1429,"Bosques del Canadá 711, Jardines de Anahuac 2do Sector, 66463 San Nicolás de los Garza, N.L.",25.6003385,-100.2634958
1430,"Bosques del Canadá 712, Bosques de Anáhuac, 66463 San Nicolás de los Garza, N.L., Mexico",25.6003427,-100.2567124
1431,"Bosques del Eden 203, Bosques del Valle 2o Sector, 66250 San Pedro Garza García, N.L.",25.6003641,-100.2708845
1432,"bosques del eden 204,Bosques del Valle,San Pedro Garza García,Nuevo León,México",25.60038244,-100.2680525
1433,"Bosques del Eden 215, Bosques del Valle 2o Sector, 66250 San Pedro Garza García, N.L.",25.60038244,-100.2680525
1434,"Bosques del Eden 230, Bosques del Valle 2o Sector, 66250 San Pedro Garza García, N.L., México",25.6003827,-100.2680528
1435,"Bosques del Himalaya 307, Bosques del Valle 5o Sector, 66250 San Pedro Garza García, N.L.",25.6003827,-100.2680528
1436,"Bosques del Itsmo 309, Bosques del Valle 2o Sector, 66250 San Pedro Garza García, N.L., Mexico",25.6003958,-100.2637631
1437,"Bosques del Itsmo 309, Bosques del Valle 2o Sector, 66250 San Pedro Garza García, N.L., Mexico",25.6004288,-100.2710412
1438,"Bosques del Itsmo 309, Bosques del Valle 2o Sector, San Pedro Garza García, N.L.",25.600429,-100.271041
1439,"Bosques del Mirador 2226, Bosques de La Pastora 2o Sector, Guadalupe, N.L.",25.60046908,-100.2559707
1440,"Bosques del Mirador 2236, Bosques de La Pastora 2o Sector, Guadalupe, Nuevo Leon",25.60048252,-100.2563933
1441,"Bosques del Mirador 2236, Bosques de La Pastora 2o Sector, Guadalupe, Nuevo León",25.600504,-100.267216
1442,"Bosques del Parque 2328, Bosques de La Pastora 3ER Sector, Guadalupe, N.L., México",25.60066938,-100.2571896
1443,"Bosques del Parque 2328, Bosques de La Pastora 3ER Sector, Guadalupe, N.L., México",25.60068994,-100.2743845
1444,"Bosques del Peñón 2158, Bosques de La Pastora 2o Sector, Guadalupe, N.L., México",25.60068994,-100.2743845
1445,"Bosques del Peñón 2223, Bosques de La Pastora 2o Sector, Guadalupe, N.L.",25.6007406,-100.2747306
1446,"Bosques del Peñón 2223, Bosques de La Pastora 2o Sector, Guadalupe, N.L., México",25.6007406,-100.2747306
1447,"Bosques del Peñón 2223, Bosques de La Pastora 2o Sector, Guadalupe, Nuevo Leon",25.6007589,-100.2567483
1448,"Bosques del Peñón 2223, Bosques de La Pastora 2o Sector, Guadalupe, Nuevo Leon",25.6007829,-100.2748148
1449,"Bosques del Peñón 2223, Bosques de La Pastora 2o Sector, Guadalupe, Nuevo Leon",25.6008063,-100.2620499
1450,"Bosques del Peñón 2255, Bosques de La Pastora 2o Sector, Guadalupe, N.L.",25.60081256,-100.2694602
1451,"Bosques del Peñón 2271, Bosques de La Pastora 2o Sector, Guadalupe, N.L., México",25.6008282,-100.2542006
1452,"Bosques del Pinal 2622, Bosques de La Pastora 3ER Sector, Guadalupe, Nuevo Leon",25.6008347,-100.2541976
1453,"Bosques del Tíbet 422, Bosques del Valle,66250 San Pedro Garza García, N.L., México",25.6008461,-100.2609375
1454,"bosques del valle 106, , San Pedro Garza García, Nuevo León",25.60093199,-100.2673955
1455,"bosques del valle 507,Bosques del Valle,San Pedro Garza García,Nuevo León,México",25.6009671,-100.2532159
1456,"BOSQUES DEL VALLE 804, COLONIA BOSQUES DEL VALLE, SAN PEDRO",25.6009728,-100.2532105
1457,"bosques del valle,Bosques del Valle,San Pedro Garza García,Nuevo León,México",25.60098958,-100.2607331
1458,"bosques del valle,Bosques del Valle,San Pedro Garza García,Nuevo León,México",25.60099125,-100.2538876
1459,"Bosques del Valle,San Pedro Garza García,Nuevo León,México",25.6009914,-100.253888
1460,"Bosques del Vergel  Calle Nogal 104, La Rioja 64987",25.6009914,-100.2538876
1461,"Bosques el Edén #203,Bosques del Valle,San Pedro Garza García,Nuevo León,México",25.6009914,-100.2538876
1462,"Bosques Mexicanos 116, Zona Bosques del Valle, 66250 San Pedro Garza García, N.L., Mexico",25.6010381,-100.2622919
1463,"Bosques Mexicanos 116, Zona Bosques del Valle, 66250 San Pedro Garza García, N.L., Mexico",25.6010608,-100.2530692
1464,"Bosques Mexicanos 116, Zona Bosques del Valle, 66250 San Pedro Garza García, N.L., Mexico, San Pedro Garza García",25.60107696,-100.2690885
1465,"Bosques Mexicanos 116, Zona Bosques del Valle, 66250 San Pedro Garza García, N.L., Mexico, San Pedro Garza García",25.60112036,-100.2722818
1466,"Bosques Mexicanos 122, Zona Bosques del Valle, 66250 San Pedro Garza García, N.L.",25.601125,-100.2560784
1467,"Bosques Mexicanos 122, Zona Bosques del Valle, 66250 San Pedro Garza García, N.L.",25.6011332,-100.2615703
1468,"Bosques Mexicanos 122, Zona Bosques del Valle, 66250 San Pedro Garza García, N.L.",25.60116918,-100.2737492
1469,"Bosques Mexicanos 122, Zona Bosques del Valle, 66250 San Pedro Garza García, N.L.",25.6011724,-100.2738699
1470,"Bosques Mexicanos 201, Zona Bosques del Valle, 66250 San Pedro Garza García, N.L., Mexico",25.6011773,-100.2670705
1471,"Bosques Negro 810, Bosques del Valle 5o Sector, San Pedro Garza García, Nuevo Leon",25.6011847,-100.2601646
1472,"Bosques Negro 810, Bosques del Valle 5o Sector, San Pedro Garza García, Nuevo Leon",25.6011956,-100.2601638
1473,"Bosques Negro 810, Bosques del Valle 5o Sector, San Pedro Garza García, Nuevo Leon",25.6011962,-100.2722018
1474,"Bosques nordicos 305 Bosques del Valle, San Pedro",25.6012391,-100.2614149
1475,"Bosques Nordicos 320, Bosques del Valle, San Pedro.",25.6012399,-100.2614146
1476,"Bosques Noruegos 633, Bosques de Anáhuac, 66463 San Nicolás de los Garza, N.L., Mexico",25.60124508,-100.2567068
1477,"Boticelli 200, Renacimiento, Colonia Miguel Hidalgo, 64925 Monterrey, N.L., México",25.60130282,-100.2686034
1478,"Boticelli 200, Renacimiento, Colonia Miguel Hidalgo, 64925 Monterrey, N.L., México",25.601329,-100.275105
1479,"Boticelli 200, Renacimiento, Colonia Miguel Hidalgo, 64925 Monterrey, N.L., México",25.6013652,-100.2536753
1480,"Boticelli 200, Renacimiento, Colonia Miguel Hidalgo, 64925 Monterrey, N.L., México, Monterrey",25.6013727,-100.2725728
1481,"Boticelli 200, Renacimiento, Colonia Miguel Hidalgo, Monterrey, N.L.",25.60145521,-100.2719521
1482,"Boticelli 205, Renacimiento, Colonia Miguel Hidalgo, Monterrey, Nuevo León",25.6015311,-100.271594
1483,"Botticelli #103 Renacimiento,Col. Miguel Hidalgo,64925 Monterrey NL Mexico ",25.60153127,-100.2715942
1484,"Bouelvard Aeropuerto,Ciudad Apodaca Centro,Apodaca,Nuevo León,México",25.60153399,-100.275123
1485,"Boulevard Acapulco 1000,Las Brisas,Monterrey,Nuevo León,México",25.60154366,-100.2749252
1486,"Boulevard Antonio L. Rodríguez 1888, Real del Valle 1 Sector, Monterrey, N.L.",25.601684,-100.2650406
1487,"Boulevard Botánica 2201, Valle del Campestre, San Pedro Garza García, N.L.",25.6017567,-100.2521934
1488,"Boulevard Díaz Ordaz 210-20, Rincón de Santa María, Monterrey, Nuevo León",25.6018684,-100.270359
1489,"Boulevard Díaz Ordaz 222, Miravalle, 64660 Monterrey, N.L., México",25.6018745,-100.2752437
1490,"Boulevard Díaz Ordaz 222, Miravalle, 64660 Monterrey, N.L., México",25.6018756,-100.267555
1491,"Boulevard Diaz Ordaz 3102 Santa María 64650 Monterrey, México NL México ",25.601884,-100.262231
1492,"Boulevard Díaz Ordaz, Privada Sta. María 120, Santa María, 64650 Monterrey, N.L.",25.60190361,-100.2542884
1493,"Boulevard Díaz Ordaz, Privada Sta. María 120, Santa María, 64650 Monterrey, N.L.",25.601912,-100.273782
1494,"Boulevard Gustavo Díaz Ordaz 204, Los Treviño, Santa Catarina, Nuevo Leon",25.60192736,-100.2749708
1495,"Boulevard Interamericana 620, Parque Industrial Estiva Aeropuerto, Ciudad Apodaca, Nuevo Leon",25.6019287,-100.2548842
1496,"boulevard milenium 5104, aeropuerto 66600",25.60211949,-100.2622559
1497,"boulevard milenium 5104, aeropuerto 66600",25.60213612,-100.2728275
1498,"boulevard primavera 2900,La Primavera,Monterrey,Nuevo León,México",25.6021851,-100.2548206
1499,"Boulevard Primavera 2901, La Primavera, 67855 Monterrey, N.L.",25.6022813,-100.2715189
1500,"Boulevard Primavera 2913, La Primavera, 67855 Monterrey, N.L.",25.60229032,-100.2701845
1501,"Boulevard Primavera 2913, La Primavera, 67855 Monterrey, N.L.",25.60238029,-100.2645343
1502,"Boulevard Primavera 3224, La Primavera, 67855 Monterrey, N.L.",25.60241641,-100.2551051
1503,"Boulevard Primavera 3508, Contry Tesoro, 64850 Monterrey, N.L.",25.60244574,-100.2718388
1504,"Boulevard Primavera 3512, Contry Tesoro, Monterrey, N.L., México",25.60245497,-100.2530997
1505,"Boulevard Primavera 3528, Contry Tesoro, 64850 Monterrey, N.L., México",25.602481,-100.2534313
1506,"Boulevard Primavera 3528, Contry Tesoro, Monterrey, Nuevo Leon",25.602481,-100.2534313
1507,"boulevard primavera 3530-6,Contry Tesoro,Monterrey,Nuevo León,México",25.60248534,-100.2522533
1508,"boulevard primavera 3530-6,Contry Tesoro,Monterrey,Nuevo León,México",25.60248534,-100.2522533
1509,"Boulevard Primavera 3530, Contry Tesoro, 64850 Monterrey, N.L., México",25.6024855,-100.2522536
1510,"Boulevard puerta del sol 201 condominios Retama A1404, San Jeronimo",25.6026097,-100.2624917
1511,"Boulevard Puerta del Sol 201, Colinas de San Jerónimo 1o. Sector, Monterrey, Nuevo Leon",25.6026097,-100.2624917
1512,"Boulevard Puerta del Sol 201, Colinas de San Jerónimo 1o. Sector, Monterrey, Nuevo Leon",25.60261,-100.262492
1513,"Boulevard Puerta del Sol 201, Colinas de San Jerónimo 1o. Sector, Monterrey, Nuevo Leon",25.6026139,-100.2715904
1514,"Boulevard Puerta del Sol 205, Colinas de San Jerónimo 1o. Sector, Monterrey, Nuevo Leon, Mexico",25.60263289,-100.2544658
1515,"Boulevard Puerta del Sol 270, Colinas de San Jerónimo 1o. Sector, Monterrey, N.L. Local 11 SEGUNDO PISO",25.602635,-100.27559
1516,"Boulevard Puerta del Sol 270, Colinas de San Jerónimo 1o. Sector, Monterrey, N.L. SEGUNDO PISO PLAZA, DAY STORE",25.6026595,-100.2750832
1517,"Boulevard Puerta del Sol 514, Colinas de San Jerónimo 1o. Sector, Monterrey, Nuevo Leon",25.60266918,-100.2548433
1518,"Boulevard Puerta del Sol 525, Colinas de San Jerónimo, 64630 Monterrey, N.L.",25.60269837,-100.2684996
1519,"Boulevard Puerta del Sol 602, Colinas de San Jerónimo 1o. Sector, Monterrey, Nuevo Leon",25.602725,-100.2744468
1520,"Boulevard puerta del sol 650, colinas de san jeronimo, monterrey NL",25.6028221,-100.2540236
1521,"Boulevard Puerta del Sol 702, Colinas de San Jerónimo 1o. Sector, Monterrey, N.L., México",25.602862,-100.254031
1522,"Boulevard Puerta del Sol 725, Colinas de San Jerónimo 5o. Sector, Monterrey, Nuevo Leon",25.6028773,-100.2592403
1523,"Boulevard Puerta del Sol 728-4, Colinas de San Jerónimo 1o. Sector, Monterrey, Nuevo Leon",25.60288869,-100.2653978
1524,"Boulevard Puerta del Sol 728, Colinas de San Jerónimo 1o. Sector, Monterrey, Nuevo León",25.60288885,-100.265398
1525,"Boulevard Rogelio Cantú Gómez 201, Colinas de San Jerónimo, Monterrey, N.L.",25.6029581,-100.264226
1526,"Boulevard Rogelio Cantú Gómez 333, Santa María, 64650 Monterrey, Nuevo León",25.60297395,-100.2617869
1527,"Boulevard San Francisco 815, Cabecera Municipal (Apodaca), Residencial San Francisco, Apodaca, N.L.",25.60299693,-100.2560573
1528,"Bradford 327, Pedregal de Linda Vista 2o Sector 1a Etapa, 67112 Guadalupe, N.L., México",25.6030109,-100.270497
1529,"Bradford 329, Pedregal de Linda Vista 2o Sector 1a Etapa, Guadalupe, N.L., Los Almendros, Guadalupe",25.603031,-100.2719965
1530,"Bradford 335, Pedregal de Linda Vista 2o Sector 1a Etapa, Guadalupe, N.L.",25.6030573,-100.2769245
1531,"Bramante 121,Renacimiento,Monterrey,Nuevo León,México",25.6030819,-100.2699808
1532,"Bramante 207, Renacimiento, Colonia Miguel Hidalgo, 64925 Monterrey, N.L., México, Monterrey",25.6030828,-100.2620624
1533,"Brasa 333, Parque la Talaverna, San Nicolás de los Garza, Nuevo Leon",25.6031515,-100.2644598
1534,"Brasil 205, Industrial Martel de Santa Catarina, 66367 Santa Catarina, N.L.",25.6031653,-100.2722202
1535,"Brasil 233, Vista Hermosa, 64620 Monterrey, N.L.",25.603169,-100.263545
